name,latitude,longitude
Iso Kiljunjärvi,62.16983,31.15757
Gora Koppoloyva,66.77321,31.17267
Gora Opolanmyaki,61.75995,31.18953
Gora Kakhtamyaki,61.81568,31.20403
Gora Sumukanmyaki,61.79471,31.21996
Ozero Musino,67.11667,31.23333
Gora Ontolanmyaki,61.86329,31.25324
Ontroinen,61.74705,31.26932
Gora Ruostenmyayet,61.66052,31.28517
Kerkiyes,65.1674,31.30607
Kokko-Yëki,65.49811,31.32114
Sof’yanga,65.80761,31.339
Leppyasyur’ya,61.85502,31.3591
Gora Lyurinmyaki,61.74851,31.38172
Gora Khadyunmyaki,61.64838,31.39824
Ozero Kannel-Lampi,62.46823,31.41232
Ozero Gangi-Yarvi,64.77252,31.42708
Guba Pechenga,69.66583,31.44306
Ozero Perti,63.08119,31.46296
Boloto Teyrisuo,61.60269,31.4809
Yech-Ozero,68.6881,31.49767
Ozero Verkhneye Shapkozero,66.15955,31.52742
Vekhkaoya,61.54759,31.55279
Ozero Musta-Lampi,61.6077,31.57059
Alauksu,61.48732,31.5905
Zaliv Yuvaninlakhti,61.41584,31.60912
Urochishche Murkhaakho,61.63775,31.63089
Ozëra Lëkyalammet,61.64565,31.65526
Oksoya,61.60079,31.68033
Boloto Tunnisensuo,61.49257,31.69601
Ozero Nizhneye Ivanovo,66.89492,31.71927
Kunikka,61.94686,31.74809
Ozero Nyuk,64.43067,31.76883
Syarkka-Yoki,62.73507,31.78688
Ozero Suovan-Yarvi,62.02195,31.81086
Urochishche Khyuresenrukhka,61.56847,31.82996
Latvajärvi,65.45313,31.85143
Ozero Korpi-Yarvi,61.87028,31.87146
Ozero Virta-Lambi,65.4651,31.894
Viym’,68.70373,31.91432
Porog Kivikoski,61.63899,31.93712
Ozero Nasonlampi,61.66091,31.95875
Pil’zamo,65.03333,31.98333
Novaya Titovka,69.54195,32.01302
Hiisjärvi,61.75867,32.0533
Graznukha,67.11667,32.08333
Lopskaya,66.57639,32.11407
Pasmajärvi,66.59877,32.13501
Ongi-Lambi,61.74599,32.16385
Ozero Saga-Lambi,64.4,32.18333
Ozero Kurzha-Lambi,64.45921,32.2118
Ostrov Nil’ma-Shaari,65.65402,32.24615
Ozero Kolmi,63.10554,32.27709
Ozero Likh-Yarvi,64.05962,32.3069
Izba Nol’guba,66.43726,32.33299
Suriniyemi,62.26667,32.36667
Novzema,61.19641,32.39743
Kandalaksha Church,67.13513,32.41743
Ozero Iso Pyukhya-Yarvi,62.08741,32.44506
Kola Nuclear Power Plant,67.46667,32.46667
Pinozero,67.32133,32.49446
Nesterova Gora,63.711,32.52142
Bukhta Solënaya,69.47889,32.54972
Ozero Lidmakh,62.86936,32.57679
Yuliyegu,61.2235,32.60343
Stantsiya Khautavara,61.98972,32.63483
Verkhniy Konets,61.13333,32.66667
Korvala,61.0,32.68333
Shuari-Oya,64.16669,32.70853
Guba Shirokaya,65.95972,32.74575
Ozero Metcha-Yang-Yarvi,63.15671,32.77109
Ura-Guba,69.29151,32.79837
Chalkosel’ga,62.13333,32.81667
Ozero Levitskoye,65.408,32.83739
Gora Kuadi-Vaara,65.02304,32.86008
Monchegorsk Urban District,67.93879,32.88508
Mus-Ozero,67.41667,32.9
Ostrov Bol’shoy Arskiy,69.45874,32.92672
Sovkhoz Nivstroya,66.06667,32.95
Lambisel’ga,61.73586,32.97003
Verkhnyaya Pulonga,66.32179,32.99572
Min’kino,68.9874,33.0168
Ozero Karangozero,65.72943,33.03612
Stantsiya Loukhi,66.07578,33.06131
Tukhkavaara,63.3,33.08333
Rizh-Guba,67.87201,33.09798
Ozero Kakhozero,68.16667,33.11667
Essoyla,61.86983,33.14901
Ozero Hetto,65.39201,33.17596
Ozero Ruag-Yarvi,62.9,33.2
Ozero Kotk-Ozero,61.26402,33.22296
Porusta,63.06989,33.25184
Vendyury,62.22524,33.2793
Guba Khlebnaya,69.07222,33.30833
Tikozero,67.48886,33.33492
Nirkā,61.48333,33.36667
Gora Kil’dinskaya,68.79703,33.39467
Cheranga,62.43333,33.41667
Verkhneye Nëlgomozero,62.16667,33.43333
Yekaterininskaya Gavan’,69.2084,33.45294
Ostrov Sedlovatyy,69.25778,33.4762
Mys Kochinnyy,66.71625,33.50976
Ozero Shchuch’ye,66.99306,33.55417
Banka Velichaikha,66.49639,33.58167
Ozero El’mus,62.70734,33.61778
Chërnaya Varaka,64.53333,33.65
Yurkostrov,62.38156,33.674
Ostrov Razdel’nyy,69.27917,33.70556
Ozero Dich’ye,69.17757,33.73776
Ozero Zimneye,64.48705,33.78266
Rechka,61.99107,33.82622
Ostrov Palënyy,66.67833,33.8675
Aykuayvenchyok,67.46667,33.91667
Ozero Gomsel’ga,62.05,33.96667
Rudany,61.8,34.01667
Ozero Kivi-Lambi,64.70273,34.06909
Grazhdanovka,61.0,34.11667
Ozero Murashevo,65.94611,34.15861
Blokpost 923 km,65.61667,34.19028
Stantsiya Shavan’,63.95,34.23333
Kolkhoz Udarnik,62.1,34.26667
Nigostrov,62.26952,34.29691
Palokorgskoye Vodokhranilishche,64.21884,34.32666
Ozero Maloye Pozenskoye,65.90322,34.35194
Letnerechenskiy,64.28333,34.38333
Von’ga,65.4263,34.41742
Khyamruchey,66.55899,34.45153
Ozero Chudz’yavr,68.22395,34.49747
Ostrov Malyy Medvezhiy,65.26872,34.53569
Pavlovitsy,62.20341,34.58158
Ostrov Suysari,61.97347,34.61873
Mys Purnavolok,62.69782,34.65381
Sennaya Guba,63.78333,34.68333
Guba Sel’dyanaya,65.66012,34.72315
Mys Chapin,65.68669,34.77137
Kuzreka,66.60807,34.81169
Ozero Porkozero,68.48333,34.85
Ostrov Ploskiy Gorelyy,65.04557,34.90452
Ostrov Malan’in Nos,64.8,34.95
Ostrov Lukovatyy,64.82261,35.01203
Orovguba,62.76537,35.05008
Ostrov Bol’shaya Nokhkaluda,64.8205,35.12228
Ostrov Berëzovets,61.9,35.16667
Ostrov Shuneskiy,62.14067,35.21207
Ostrov Sennukha,64.81162,35.24473
Ponamarëv-Ruchey,63.25,35.28333
Mednyye Yamy,62.35,35.33333
Stamik Beluzhiy Vtoroy,65.08811,35.39197
Rudovyye Ostrova,63.43333,35.46667
Kuzaranda-Lisitsino,62.35,35.53333
Volodarskaya,61.18,35.58746
Ostrov Malyy Zhuzhmuy,64.62083,35.66327
Yalgandsel’ga,62.09051,35.73056
Peschanoye-Kostinskaya,62.15418,35.79674
Pudozhgora,62.31828,35.86094
Krasnaya Shchel’ya,64.26667,35.91667
Krivets,66.70374,36.00053
Tubozero,62.16667,36.05
Stantsiya Tambichozero,62.6683,36.099
Kunoksa,62.8042,36.157
Ostrov Medvedko,69.11361,36.22722
Ostrov Lambas-Luda,64.0806,36.312
Ostrov Bol’shoy Oleniy,69.06562,36.36869
Gavg-Ruchey,62.15659,36.43593
Banka Skovorodka,64.81667,36.48333
Yan’gozero,62.62466,36.54368
Mys Malyy Vyashchin,68.99802,36.62213
Ostrov Kotkano,64.10278,36.685
Ostrov Bol’shoy Kuz’min,64.183,36.7475
Verkhnyaya Okhtoma,62.7042,36.8096
Moshnikovyye Ozëra,64.8102,36.8399
Kolkhoz Pioner,62.01667,36.9
Ozero Vasino,64.8064,36.9564
Rova,67.89755,37.03755
Keda,62.18333,37.1
Kushereka,63.80052,37.17298
Ozero Dolgoye,62.93435,37.24519
Rudvoyye Ozëra,65.0643,37.3251
Ozero Inderskoye,66.31668,37.40885
Ozero Sennoye,64.9929,37.4693
Yerchino,61.05844,37.55685
Tapshen’ga,63.83403,37.63969
Ust’-Reka,61.79085,37.72697
Vostochnaya Litsa,68.63469,37.79591
Kii Island Monastery,63.99775,37.89043
Glubokoye,62.20727,37.94955
Ozero Nizhneye Ondomozero,66.42985,38.04149
Gora Nizkon,68.23417,38.10306
Ozero Molozhemskoye,64.2371,38.1721
Ozero Pochozero,62.22108,38.23439
Ol’khovyy,66.08413,38.29805
Ozero Nizhneye Kumzhozero,68.30694,38.3575
Boloto Peshkov Mokh,64.0466,38.4435
Vonguda,63.86538,38.52127
Karanik,62.14614,38.58389
Illarionova,64.4424,38.6869
Samsonovo,61.00639,38.749
Selo,61.15268,38.81019
Uzkoye,62.53333,38.88333
Ozero Shchukozero,63.30444,38.97889
Lukinskoye,61.48107,39.06907
Kudrishchenskaya,61.76667,39.15
Voloshka,61.69917,39.23895
Izba Bol’shaya Chernyavka,66.16015,39.35511
Shuren’ga,62.27923,39.49202
Rakhtino,62.35859,39.59298
Lëvushka,62.89889,39.6731
Volost’,64.4511,39.7577
Vad’yezerskaya,61.56667,39.81667
Mys Veprevskiy,65.62579,39.87416
Vakhnovskaya,62.73333,39.93333
Konda,61.60056,40.00306
Mys Kazarinovskiy,65.66848,40.07053
Ozero Kalozero,61.8936,40.1091
Ostrovki,63.1,40.15
Ozero Dolgoye,64.3231,40.1856
Stantsiya Burachikha,61.5053,40.2125
Ozero Nikishino,62.6066,40.2361
Sanatoriy Imeni Timme,62.97024,40.26615
Kad’,64.96417,40.28667
Guba Bol’shaya Bab’ya,66.38365,40.31642
Boloto Bol’shoy Mokh,64.65944,40.34361
Mys Kakovikha,67.88382,40.37495
Lumbovskiy Zaliv,67.80917,40.40556
Ozero Maloye Pavkovo,64.42444,40.44111
Tomba,67.11667,40.46667
Malaya Khechemen’,64.51373,40.49615
Prichal Lesozavod Nomer Dvadtsat’ Dva,64.64994,40.51406
Tamitsa,61.6643,40.5331
Ulitsa Uritskogo,64.52682,40.55577
Ostrov Borisovskiy,64.48333,40.58333
Ozero Volch’ye,62.0647,40.6107
Ostrov Okulovskaya Koshka,64.4741,40.6335
Zaton Isakogorka,64.4551,40.6594
Opytnoye,62.9579,40.70067
Bol’shaya Yada,64.56667,40.73333
Tavren’ga,61.3058,40.7778
Pongotskiy,62.3184,40.8121
Urochishche Polovina,61.2715,40.8506
Ozero Kochkozero,63.9849,40.877
Ozero Bol’shoye Dolgoye,63.5824,40.9026
Radova,62.0428,40.9308
Chërnyy Yar,64.4397,40.9598
Chestruchey,62.73942,40.98978
Khmel’niki,61.0278,41.0324
Matveyevskaya,64.3133,41.0755
Ozero Shchuch’ye,64.7815,41.1113
Ozero Shovshozero,62.2737,41.1482
Nizhneye Koydokur’ye,64.29,41.1861
Yurka,64.7282,41.2252
Blokpost 771,61.1447,41.2639
Raz”yezd Lod’ma,64.406,41.3029
Urochishche Kosogor,61.7115,41.3366
Fudyakova,62.74371,41.3596
Yerdema,62.86103,41.39312
Stantsiya Solga,61.1063,41.4248
Ozëra Volch’i,65.54732,41.47627
Nikol’skaya,61.321,41.5152
Ozero Bol’shoye Mikhaylovskoye,63.55031,41.5451
"RJH77 Time Signal Transmitter, Ring Mast 13",64.36001,41.572
Lyzhka,62.71595,41.59349
Yekodim,61.2275,41.6211
Zaozër’ye,64.1754,41.651
Ozero Kerzen’gskoye,61.8944,41.7001
Ozero Kolenistoye,64.886,41.7375
Marilovo,64.1406,41.7692
Urochishche Pin’govo,62.26694,41.79722
Tarasovo,64.27599,41.82643
Saraynyye Ozëra,65.2006,41.8519
Ukolok,62.3371,41.8815
Ozero Kumshozero,64.3804,41.9079
Podpyalus’ye,61.5069,41.9385
Khavrogory,63.4,41.96667
Plëso,63.378,42.0044
Ozero Kudrakovo,65.78333,42.05
Fëdorovskaya,61.24273,42.10793
Kochevar-Velikodvorskaya,61.43333,42.18333
Boloto Rosomash’ye,64.9094,42.253
Tarnya,62.11667,42.33333
Ozero Ozhmozero,63.0808,42.4015
Sluda,63.04826,42.44895
Verkhnyaya Chërnaya,64.9916,42.513
Chudesa,62.9322,42.5644
Yakunëvskaya,61.67528,42.61917
Talovka,62.71667,42.68333
Petrovskaya,62.03333,42.73333
Nadruchevskaya,61.14892,42.80518
Berëznik,61.09462,42.87299
Danilovskaya,62.06667,42.93333
Mel’ Kiyskaya,67.66686,43.01262
Ozero Krivoye,64.6774,43.0801
Ozero Bolotnoye,65.8807,43.1622
Shayskoye,63.86667,43.23333
Ozero Mizero,62.8248,43.2951
Kosvey,63.42202,43.35016
Ozero Bol’shoye Lakozero,65.3074,43.4068
Vonga,64.6688,43.4631
Balanikha,65.89692,43.51914
Severnaya Kisema,63.1969,43.5817
Savino,62.58333,43.63333
Priluki,61.37333,43.67167
Berëzhnaya,61.30548,43.72425
Shchekinka,66.19075,43.81086
Ozero Kisemskoye,63.2344,43.8793
Bestuzhevo,61.60379,43.94089
Boloto Kalikino,64.714,44.012
Boloto Shotogorskoye,63.4072,44.0568
Ozero Maloye Rovazhskoye,61.39333,44.10056
Vervey,63.2411,44.1415
Senyuga,61.55785,44.18459
Velikiy,63.7417,44.2183
Sheymogory,64.28553,44.2535
Bol’shoy Medvedok,63.4864,44.2798
Boloto Khotorskoye,63.908,44.3256
Zaakakur’ye,65.7212,44.3695
Izba Kambal’nitsa,66.7125,44.41194
Osotnyy,61.04387,44.45669
Dorogorskoye,65.5992,44.5023
Razvaliny Barak Verkhnyaya Nema,63.3835,44.5515
Nel’nyuga,63.8933,44.5814
Kokornaya,64.55233,44.619
Boloto Treugol’naya Chist’,61.53028,44.67583
Zhukova,65.5339,44.7208
Nyafta,65.6688,44.7655
Voron,64.60545,44.80272
Sentyukovskiy,62.46667,44.85
Boloto Kamenovets,61.30944,44.90389
Sinniki,61.45681,44.9647
Verkhnyaya Toyma,62.2347,45.0009
Lobanovskaya,62.2066,45.0463
Dmitriyevskaya,62.0468,45.0912
Ostrov Yanshina,62.0339,45.1271
Novyy Put’,63.791,45.1625
Urochishche Brvanovskoye,63.4162,45.2016
Urochishche Podzaval’ye,62.2225,45.2407
Verkol’skaya Rudukha,63.6861,45.3004
Milovskiye Novinki,62.45,45.35
Bol’shoy Revyy,64.8356,45.4124
Verkhopyul’ye,63.3249,45.4729
Varitsa,63.131,45.5226
Tyavsora,62.7764,45.5669
Malaya Nisogora,64.9867,45.6138
Izba Sygna,62.833,45.6668
Pravaya Rassokha,63.8863,45.7191
Berëzovka,66.19732,45.77216
Izby Popovy,63.6508,45.8311
Boloto Ostrovnoye,65.3003,45.8871
Remlyuga,63.256,45.9363
Akova,62.9368,45.9985
Chulasa,64.60525,46.05464
Lomatov,62.9453,46.105
Izba Ust’-Serzëva,63.0581,46.1423
Moseyevo,65.7727,46.185
Ozero Rubikhino,66.08291,46.2317
Garevik,62.7198,46.2733
Izba Pavlosh,62.3602,46.322
Kudrina Gora,62.9394,46.3701
Boloto Antipinskaya Chist’,62.3718,46.4299
Oma,66.64362,46.4923
Velikaya Viska,65.6566,46.5272
Krasnyy,63.5316,46.5688
Malyy Chuzhmer,63.412,46.6166
Urochishche Rakhmanov-Kerkador,63.9546,46.6468
Boloto Mokroye,65.3642,46.6871
Razvaliny Izby Uëg,63.9422,46.7249
Khaynoye,62.7996,46.7606
Izba Staryye Glubokiye Vody,62.6658,46.7936
Letova,62.7571,46.8372
Boloto Akt,65.4946,46.9135
Razvaliny Baraka Ust’-Karga,63.3238,46.9662
Yakiyev,63.801,47.063
Reshov,64.824,47.1394
Zapadnaya Rassokha,62.1048,47.2226
Urochishche Vesëlyy Navolok,65.71,47.294
Yuzhnyy Pyrzyan,63.6113,47.3641
Severnyy Ras”ël’,63.5417,47.4411
Kuz”ël’,63.899,47.4984
Kalina-Nerem,63.302,47.547
Serayël’,62.607,47.6049
Kos’yu,63.6999,47.6739
Sotchempelen”yël’,63.1343,47.7311
Sula,64.6931,47.7976
Ulys-Koz”yël’,62.3953,47.847
Boloto Karvinskoye,64.6831,47.891
Boloto Bol’shoye Krugloye,65.6112,47.941
Litvino,61.5776,48.0328
Fominskaya,61.6804,48.1518
Sargel’,61.0263,48.2452
Bludnaya,65.66653,48.32046
Kononovskaya,61.8889,48.3832
Ozero Knyazhinskoye,61.8836,48.4844
Urochishche Sosnovyy Bor,61.6816,48.5917
Mys Filatova,67.68333,48.7
Bol’shaya Pyssa,64.16595,48.82793
Mikshina Gora,62.13144,48.98494
Bol’shaya Loptyuga,63.37087,49.15046
Berëzovka,61.2497,49.3265
Pozheg-Roshcha,61.5426,49.574
Nershor,61.36685,49.74679
Obrosovo,61.37763,49.93062
Vizinga,61.07493,50.10311
Palevitsa,61.9951,50.36735
Yasneg,61.17915,50.63715
Polovniki,62.48379,50.79425
Matvey-Grezd,61.07323,50.91795
Ust’-Cheb’yu,61.63359,51.16685
Ozero Velikoye,67.28333,51.55
Mys Severnyy Gusinyy Nos,72.15346,51.85881
Guba Mezvolapakha,68.5049,52.08375
Togayakha,71.63868,52.24485
Garevo,65.43005,52.35177
Il’inka,65.13234,52.46662
Zapadnyy,61.4925,52.55778
Kharyyakha,68.40918,52.66071
Guba Srednyaya,72.44298,52.76711
Ozero Khosryto,71.49066,52.91743
Protoka Tundrovyy Shar,68.04848,53.01766
Ozero Gusinoye,71.22237,53.13992
Gord”yël’,63.49366,53.25073
Obednik-Yu,67.31667,53.35
Frolovsk,61.28522,53.46196
Keres,64.2,53.58333
Nagornyy,61.7,53.66667
Kad’yu-Pom,61.66667,53.73333
Mokhcha,65.00095,53.82711
Kerchemskoye,61.47556,53.91149
Komi,64.0,54.0
Guba Kozlova,70.72957,54.14703
Ozero Gat’-Ty,67.86667,54.28333
Nemed,63.16667,54.4
Bukhta Shinkova,70.69112,54.55114
Obmannaya,70.7429,54.70065
Voyvozh,63.31689,54.86226
Khrebet Nay-Khabar-Musyur,67.3,55.0
Dresvyanka,68.49056,55.2275
Mityushikha,73.66667,55.38333
Lebedinaya,71.29564,55.56653
Savvina,71.57722,55.71556
Lenavozh,63.51635,55.8369
Ruchey Azimut,73.33333,55.98333
Mitrofan-Dikost,63.18362,56.13235
Mys Rusanovo,70.58472,56.29889
Shchel’yabozh,66.2906,56.45375
Bezvolosnaya,62.12297,56.59558
Mys Pisarev,70.60583,56.70722
Otmel’ Gulyayevskaya Koshka Nomer Devyat’,68.74287,56.8499
Ostrov Tret’ya Luda,70.56204,57.00427
Ostrov Vymvidzdi,65.46525,57.09837
Gora Gurtovey-Padikhabt,68.37694,57.204
Ozero Oshkoto,67.72869,57.28573
Zaliv Romanova,74.06667,57.38333
Mys Lazareva,70.66722,57.49083
Sed”yu,65.965,57.61505
Ozero Vangutato,68.52473,57.75864
Ozero Kolvaty,68.2112,57.98106
Ostrov Tablikadi,66.05099,58.11582
Izba Peschanka,68.84895,58.30563
Chagino,61.65264,58.44968
Gora Chërnaya,74.325,58.58333
Pashpiyan”yu,66.38486,58.72498
Moyva,61.32333,58.87472
Ozero Toboy,68.82564,59.03715
Gora Telpoziz,63.91778,59.18738
Ngosaveysë,68.78661,59.39055
Ostrova Karpovy,69.72252,59.5529
Gora Pedy,64.14254,59.7282
Fal’shivaya,70.09306,59.91639
Ozero Langto,69.9338,60.0911
Gora Vostochnaya Lednikovaya,75.85344,60.2592
Khrebet Malyy Dyiz,65.3,60.4
Ozero Anchugtur,61.20556,60.55444
Bel’kovskaya,69.1538,60.7733
Ostrov Kamen’,75.02876,60.97431
Khandybina Yurta,61.54528,61.14528
Sarady-Paul’,63.11667,61.31667
Tapsuy,62.3034,61.52029
Ozero Nerosyadato,69.0857,61.7056
Salyampeyakha,69.6975,61.955
Toippaul’ya,62.97326,62.22105
Ozero Svyatloye,61.33048,62.65007
Sëyda,67.06667,63.06667
Yemankurt,61.7,63.4
Varchatyvis,65.99994,63.72703
Nes’yegan,64.8,63.95
Oktyabr’skiy,67.56667,64.13333
Yamgort,64.93791,64.3684
Verkhniye Lyulyukary,63.2474,64.5185
Ozero Sorumpuze,61.53056,64.75556
Izba Tri Yurty,61.32,64.85444
Izba Kostino,63.0667,65.0163
Ozero Manor-Torato,69.05944,65.13556
Lednik Topografov,66.93584,65.29392
Ozero Orekh”yëgarttay,66.71806,65.40083
Ozero Polyntur,61.20056,65.59111
Pugokurt,63.7,65.75
Khalepigor,66.16667,65.91667
Tou-Pugol,66.36667,66.2
Laksyn-Kurt,64.06667,66.4
Ozero Bol’shoye Yem’yakhovskoye,61.65995,66.64912
Tayser”yakha,69.81667,66.82779
Zaliv Sharapov Shar,70.58333,67.0
Ozero Naun-To,67.66667,67.2
Ozero Yamto,70.53306,67.32806
Khakhayakha,69.59639,67.52333
Ozero Labadyavto,71.29778,67.73972
Ozero Pudanato,69.91889,67.97528
Ozëra Nemarito,71.54963,68.21946
Ozero Yanykto,66.975,68.5575
Tereshkiny,61.7,68.81667
Pashkinskiye,61.25,69.08333
Khalev’yekha,72.84838,69.5821
AyKur”yëkh,63.73333,70.01667
Khudoba,66.5,70.58333
Ostrova Sennoy Pugor,66.38333,71.0
Yagymen-Yaun,61.52352,71.40528
Ozero Sidya-To,70.20833,71.725
Malaya Slinkina,67.05,71.96667
Izba Pauli,66.19972,72.12667
Kayukova A.,61.41667,72.26667
Protoka Nyabtayun,71.145,72.39056
Toyakha,66.58876,72.47507
Rybinyakha,69.28694,72.54833
Ozero Ngoyato,70.82972,72.61556
Ozëra Pebtavyvarto,70.52333,72.69806
Peschanka,72.25281,72.83196
Khayyakha,71.41707,73.10473
Kamtina I.,61.91667,73.48333
Ngabkeyyakha,69.98722,73.73111
Mys Ostrovnoy,67.25,73.91667
Paykhatoyakha,70.50694,74.29361
Ing-Puta-Yaun-Pugol,62.53333,74.53333
Sidyangarkayakha,68.695,74.96972
Ozëra Khasrëto,68.8265,75.2474
Bol’shoy Pokur,61.05,75.5
Ozëra Khalto,68.8531,75.807
Ozero Kyrtyp-Emtor,61.4,76.2009
Ozero Sartemtor,61.3245,76.5339
Ozero Shchuch’ye,61.8922,76.8243
Ozero Nëyato,65.36139,77.01667
Malaya Pylina,61.15,77.28333
Mys Paye-Sale,72.18333,77.5
Ozero Pannemalto,65.50056,77.71917
Ozero Sygato,65.83828,77.91881
Korotchaevo,65.91028,78.20917
Messo,68.03417,78.69306
Mys Konechnyy,74.6375,79.33056
Tol’ka,63.3979,80.0911
Ostrova Olen’i,73.39944,80.41667
Mys Kuznetsovskiy,72.72796,80.6924
Khamay,71.93694,80.97444
Nadomarra,66.95,81.56667
Tanama,70.44017,82.12818
Sarikha,72.05389,82.38639
Protoka Yegorovskaya,70.95631,82.90962
Karaul,70.07667,83.19139
Volch’ya,71.81305,83.42556
Pay-Yaga,68.73333,83.83333
Ozero Taloye,69.47628,84.45357
Ozero Tungusozero,69.10358,84.9565
Verkhnetazovskaya Vozvyshennost’,62.80222,85.33333
Mys Osetrikha,69.62611,85.66861
Pyasinskiy Zaliv,74.02306,85.99806
Dudinka,69.39397,86.18252
Kosaya,69.38333,86.39222
Igarka,67.4655,86.6027
Sukharikha,67.141,86.7491
Pravyy Pritok,67.2211,87.0134
Medvezhiy,67.3137,87.268
Markovo,64.03333,87.56667
Kayyerkan,69.35333,87.76722
Ozero Tundrovoye,67.9032,87.9702
Mys Peschanyy,75.1375,88.16722
Ozero Kyllakh-Kyuyël’,69.5086,88.4132
Nizhniy Valek,69.3899,88.7155
Mirnoye,62.3,89.0
Bol’shaya Kamenka,69.4696,89.2631
Gora Kumga,69.7394,89.559
Kresty,70.86089,89.90318
Kiyskinkyulya,60.04925,27.00508
Sur Kuliska,57.97253,27.70157
Lis’ya,57.998,27.78476
Omut,59.13333,27.83333
Khvorostovo,57.16852,27.88053
Torfyanovka,60.59426,27.93463
Verkhniy Gusinets,58.78583,28.00029
Zeyby,56.94694,28.02301
Meshokol’,58.08931,28.04633
Chilevskiy,57.38833,28.07267
Urochishche Gdovka,58.748,28.09251
Mil’tsëvo,56.76706,28.11331
Bol’shoy Bor,60.53933,28.13617
Mol’gino,57.58963,28.15854
Znamenka,58.2451,28.1756
Preobrazhenka,59.64282,28.19275
Spasovshchina,58.21462,28.21039
Ivanovo,57.17492,28.22791
Gnilishche,56.54788,28.24529
Vinokurovo,56.97924,28.26737
Urochishche Kostino,59.46667,28.28333
Gornyy,59.11667,28.3
Reka Luga,59.66667,28.31667
Urochishche Dolgiy Most,59.46717,28.33219
Medvezhek,59.18868,28.34821
Skomorokhovo,57.50256,28.3635
Purgeli,56.3139,28.3794
Barbashi,57.7306,28.395
Lukovka,57.7543,28.414
Buchkina Gora,58.0868,28.4284
Moklochno,58.78884,28.44547
Lozhnëvo,57.7806,28.4581
Asipikhino,56.7778,28.47226
Valyanitsy,59.78904,28.48405
Ozero Uzhinets,56.12312,28.50025
Urochishche Svinukh,58.98198,28.52032
Pushkovo,57.30062,28.53665
Knyazhitsy,58.2331,28.5503
Solka,59.41158,28.56357
Novgorodka,57.05304,28.57981
Zhadenskiy,58.973,28.59434
Pogorelka,57.8446,28.6076
Smykalovo,57.42464,28.6234
Ozero Krivoye,58.46577,28.63878
Ozero Lavrovskoye,56.22649,28.65488
Detkovo,58.68444,28.67139
Podklin’ye,57.58275,28.68393
Mys Dlinnyy Light,60.26219,28.69889
Salpa,56.8527,28.71388
Borodino,56.58977,28.72769
Domnino,56.58611,28.74225
Ugly,57.99356,28.75813
Podvyaz’ye,58.0324,28.773
Maloye Raykovo,59.73007,28.78868
Yesenniki,56.5164,28.80334
Gorodishche,56.69247,28.8199
Novosel’ye,58.5249,28.83442
Grechukhino,56.4897,28.8519
Urochishche Sosnovka,58.4265,28.87067
Bol’shoye Storon’ye,59.2,28.88333
Polustanok Luurinmyaki,60.65,28.9
Opali,57.09168,28.91623
Ksti,58.16597,28.93228
Malyye Peleshi,59.23333,28.95
Vypolzova,59.33333,28.96667
Ozero Aleksandrovskoye,60.4,28.98333
Luzhki,60.27392,29.00035
Urochishche Myshkina Vyrubka,59.20143,29.026
Izvoz,56.92948,29.05093
Chudinovo,59.00094,29.07396
Pogrebishche,58.53333,29.09725
Il’ichino,56.39357,29.12524
Glubokoye,56.0699,29.1521
Staryye Krasnitsy,59.33399,29.18287
Urochishche Gan'kovo,59.17666,29.21069
Sabitsa,58.85108,29.24276
Strel’tsovo,60.60008,29.27403
Pristan' Koryachi,59.11318,29.30225
Yazno,56.05563,29.32829
Kaykino,59.58816,29.36055
Kornilkovo,56.9776,29.3902
Urochishche Kamennyye Ostrova,58.90534,29.4196
Pul’man,59.89822,29.44776
Somino,56.05451,29.48115
Ganino,60.41351,29.50808
Lososinka,59.05456,29.53568
Pupovo,56.9502,29.5661
Novaya,56.4806,29.5981
Ozero Volokskoye,58.96535,29.62415
Balakhanovo,60.8,29.65
Cherchenka,59.15316,29.67874
Reshetnikovo,60.23732,29.7007
Pashkovo,56.9885,29.7312
Kronstadt,59.98666,29.75228
Ozero Krivino,56.6289,29.7787
Zatykino,56.8,29.8
Koshelëvo,56.8983,29.8235
Syas’kelevo,59.55306,29.84578
Pavlyuchki,56.0437,29.8689
Stantsiya Lozovitsy,57.10391,29.89377
Malyy Utorgosh,58.26444,29.91389
Sushchëvo,57.01902,29.93482
Gribovo,56.8189,29.9553
Vybornoye,60.91158,29.97688
Ilova,58.08333,30.0
Nizy,58.01667,30.01667
Sovkhoz Tyagushche,57.51667,30.03333
Kolkhoz Okuchnik,58.01667,30.05
Savostin Ostrov,57.41667,30.06667
Krasnoyarsk Cottage,59.8618,30.07775
Kiriyasaly,60.48023,30.09378
Lukovishchi,56.8945,30.1079
Krapivno,58.02194,30.1263
Ozero Sudakovskoye,60.995,30.14333
Santalovo,56.4386,30.1625
Boloto Bol’shoye,59.14722,30.17972
Porokhovo,56.26667,30.2
Borshchanka,56.28333,30.21667
Bol’shoye Zhuravlëvo,56.03333,30.23333
Peredki,58.41667,30.25
Krestovskiy ostrov,59.97091,30.25789
Les Pervaya Zheleznitskaya Dacha,57.4545,30.2732
Kamenniy ostrov,59.97851,30.2875
Urochishche Ostrov,57.2878,30.3008
Baslovo Pervoye,57.56667,30.31667
Neptuno,59.94836,30.33053
Stn Apartments On Nevsky Prospect,59.93356,30.34261
Cronwell Inn Stremyannaya Hotel,59.93094,30.35316
Shutikha,58.23333,30.36667
